circuit_type,design,platform,status,critical_path_ns,die_area,total_power_mw,config_hash,param_hash,tag,result_path,params_json,metrics_path,design_path
prefix_adders,adder_brentkung_32u_wrapper,asap7,ok,0.7251443000000001,534.950641,0.257,41f87857569c,03ccccfe,prefix_adders_asap7_3b70c61f," ""CORE_UTILIZATION"": 10",{},/workspaces/RTLGen/runs/designs/prefix_adders/adder_brentkung_32u_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/prefix_adders/adder_brentkung_32u_wrapper
prefix_adders,adder_brentkung_32u_wrapper,asap7,ok,0.7046971,656.538129,0.304,41f87857569c,67898f3f,prefix_adders_asap7_relaxed_a96d1e8e," ""CORE_UTILIZATION"": 8",{},/workspaces/RTLGen/runs/designs/prefix_adders/adder_brentkung_32u_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/prefix_adders/adder_brentkung_32u_wrapper
prefix_adders,adder_brentkung_32u_wrapper,asap7,ok,0.7030453,131.079601,0.247,41f87857569c,9fd82ac0,prefix_adders_asap7_highutil_75828b8c," ""CORE_UTILIZATION"": 50",{},/workspaces/RTLGen/runs/designs/prefix_adders/adder_brentkung_32u_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/prefix_adders/adder_brentkung_32u_wrapper
prefix_adders,adder_brentkung_32u_wrapper,asap7,ok,0.7047377,112.890625,0.237,41f87857569c,cf19db5a,prefix_adders_asap7_highutil_c51f6982," ""CORE_UTILIZATION"": 60",{},/workspaces/RTLGen/runs/designs/prefix_adders/adder_brentkung_32u_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/prefix_adders/adder_brentkung_32u_wrapper
prefix_adders,adder_brentkung_32u_wrapper,nangate45,ok,0.1953,1419.7824,0.000433,41f87857569c,8fb1f207,prefix_adders_nangate45_highutil_87b48795," ""CORE_UTILIZATION"": 50",{},/workspaces/RTLGen/runs/designs/prefix_adders/adder_brentkung_32u_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/prefix_adders/adder_brentkung_32u_wrapper
prefix_adders,adder_brentkung_32u_wrapper,nangate45,ok,0.213,6688.786225,0.000481,41f87857569c,ef9c722d,prefix_adders_nangate45_40523b9d," ""CORE_UTILIZATION"": 10",{},/workspaces/RTLGen/runs/designs/prefix_adders/adder_brentkung_32u_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/prefix_adders/adder_brentkung_32u_wrapper
prefix_adders,adder_brentkung_32u_wrapper,sky130hd,ok,7.5161,6119.150625,0.00152,41f87857569c,4e4ce5c1,prefix_adders_sky130hd_highutil_8c56d3b0," ""CORE_UTILIZATION"": 50",{},/workspaces/RTLGen/runs/designs/prefix_adders/adder_brentkung_32u_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/prefix_adders/adder_brentkung_32u_wrapper
prefix_adders,adder_brentkung_32u_wrapper,sky130hd,ok,7.5185,7608.200625,0.00151,41f87857569c,76eefb74,prefix_adders_sky130hd_highutil_8de86181," ""CORE_UTILIZATION"": 40",{},/workspaces/RTLGen/runs/designs/prefix_adders/adder_brentkung_32u_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/prefix_adders/adder_brentkung_32u_wrapper
prefix_adders,adder_brentkung_32u_wrapper,sky130hd,ok,7.6176,29739.0025,0.0017,41f87857569c,85a3ec1f,prefix_adders_sky130_70e18859," ""CORE_UTILIZATION"": 10",{},/workspaces/RTLGen/runs/designs/prefix_adders/adder_brentkung_32u_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/prefix_adders/adder_brentkung_32u_wrapper
prefix_adders,adder_brentkung_4u_wrapper,asap7,ok,0.1969742,91.2025,0.0325,754c353f603b,03ccccfe,prefix_adders_asap7_3b70c61f," ""CORE_UTILIZATION"": 10",{},/workspaces/RTLGen/runs/designs/prefix_adders/adder_brentkung_4u_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/prefix_adders/adder_brentkung_4u_wrapper
prefix_adders,adder_brentkung_4u_wrapper,asap7,ok,0.1996707,109.014481,0.0327,754c353f603b,67898f3f,prefix_adders_asap7_relaxed_a96d1e8e," ""CORE_UTILIZATION"": 8",{},/workspaces/RTLGen/runs/designs/prefix_adders/adder_brentkung_4u_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/prefix_adders/adder_brentkung_4u_wrapper
prefix_adders,adder_brentkung_4u_wrapper,asap7,ok,0.1956153,28.901376,0.032,754c353f603b,9fd82ac0,prefix_adders_asap7_highutil_75828b8c," ""CORE_UTILIZATION"": 50",{},/workspaces/RTLGen/runs/designs/prefix_adders/adder_brentkung_4u_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/prefix_adders/adder_brentkung_4u_wrapper
prefix_adders,adder_brentkung_4u_wrapper,asap7,ok,0.1968161,25.826724,0.0319,754c353f603b,cf19db5a,prefix_adders_asap7_highutil_c51f6982," ""CORE_UTILIZATION"": 60",{},/workspaces/RTLGen/runs/designs/prefix_adders/adder_brentkung_4u_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/prefix_adders/adder_brentkung_4u_wrapper
prefix_adders,adder_brentkung_4u_wrapper,nangate45,failed,0.1664,872.316225,5.9e-05,754c353f603b,8fb1f207,prefix_adders_nangate45_highutil_87b48795," ""CORE_UTILIZATION"": 50",{},/workspaces/RTLGen/runs/designs/prefix_adders/adder_brentkung_4u_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/prefix_adders/adder_brentkung_4u_wrapper
prefix_adders,adder_brentkung_4u_wrapper,nangate45,ok,0.1664,872.316225,5.9e-05,754c353f603b,ef9c722d,prefix_adders_nangate45_40523b9d," ""CORE_UTILIZATION"": 10",{},/workspaces/RTLGen/runs/designs/prefix_adders/adder_brentkung_4u_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/prefix_adders/adder_brentkung_4u_wrapper
prefix_adders,adder_brentkung_4u_wrapper,sky130hd,failed,1.3652,3757.077025,0.000184,754c353f603b,4e4ce5c1,prefix_adders_sky130hd_highutil_8c56d3b0," ""CORE_UTILIZATION"": 50",{},/workspaces/RTLGen/runs/designs/prefix_adders/adder_brentkung_4u_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/prefix_adders/adder_brentkung_4u_wrapper
prefix_adders,adder_brentkung_4u_wrapper,sky130hd,failed,1.3652,3757.077025,0.000184,754c353f603b,76eefb74,prefix_adders_sky130hd_highutil_8de86181," ""CORE_UTILIZATION"": 40",{},/workspaces/RTLGen/runs/designs/prefix_adders/adder_brentkung_4u_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/prefix_adders/adder_brentkung_4u_wrapper
prefix_adders,adder_brentkung_4u_wrapper,sky130hd,ok,1.3652,3757.077025,0.000184,754c353f603b,85a3ec1f,prefix_adders_sky130_70e18859," ""CORE_UTILIZATION"": 10",{},/workspaces/RTLGen/runs/designs/prefix_adders/adder_brentkung_4u_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/prefix_adders/adder_brentkung_4u_wrapper
prefix_adders,adder_brentkung_64u_wrapper,asap7,ok,1.278871,1029.447225,0.668,fd9d10f7c2da,03ccccfe,prefix_adders_asap7_3b70c61f," ""CORE_UTILIZATION"": 10",{},/workspaces/RTLGen/runs/designs/prefix_adders/adder_brentkung_64u_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/prefix_adders/adder_brentkung_64u_wrapper
prefix_adders,adder_brentkung_64u_wrapper,asap7,ok,1.2823647,1269.924496,0.66,fd9d10f7c2da,67898f3f,prefix_adders_asap7_relaxed_a96d1e8e," ""CORE_UTILIZATION"": 8",{},/workspaces/RTLGen/runs/designs/prefix_adders/adder_brentkung_64u_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/prefix_adders/adder_brentkung_64u_wrapper
prefix_adders,adder_brentkung_64u_wrapper,asap7,ok,1.2643164,238.826116,0.571,fd9d10f7c2da,9fd82ac0,prefix_adders_asap7_highutil_75828b8c," ""CORE_UTILIZATION"": 50",{},/workspaces/RTLGen/runs/designs/prefix_adders/adder_brentkung_64u_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/prefix_adders/adder_brentkung_64u_wrapper
prefix_adders,adder_brentkung_64u_wrapper,asap7,ok,1.2620005,203.975524,0.602,fd9d10f7c2da,cf19db5a,prefix_adders_asap7_highutil_c51f6982," ""CORE_UTILIZATION"": 60",{},/workspaces/RTLGen/runs/designs/prefix_adders/adder_brentkung_64u_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/prefix_adders/adder_brentkung_64u_wrapper
prefix_adders,adder_brentkung_64u_wrapper,nangate45,ok,2.8198,2755.725025,0.000918,fd9d10f7c2da,8fb1f207,prefix_adders_nangate45_highutil_87b48795," ""CORE_UTILIZATION"": 50",{},/workspaces/RTLGen/runs/designs/prefix_adders/adder_brentkung_64u_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/prefix_adders/adder_brentkung_64u_wrapper
prefix_adders,adder_brentkung_64u_wrapper,nangate45,ok,2.8643,13205.457225,0.000976,fd9d10f7c2da,ef9c722d,prefix_adders_nangate45_40523b9d," ""CORE_UTILIZATION"": 10",{},/workspaces/RTLGen/runs/designs/prefix_adders/adder_brentkung_64u_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/prefix_adders/adder_brentkung_64u_wrapper
prefix_adders,adder_brentkung_64u_wrapper,sky130hd,ok,13.3884,12015.448225,0.00338,fd9d10f7c2da,4e4ce5c1,prefix_adders_sky130hd_highutil_8c56d3b0," ""CORE_UTILIZATION"": 50",{},/workspaces/RTLGen/runs/designs/prefix_adders/adder_brentkung_64u_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/prefix_adders/adder_brentkung_64u_wrapper
prefix_adders,adder_brentkung_64u_wrapper,sky130hd,ok,13.3835,14960.959225,0.00332,fd9d10f7c2da,76eefb74,prefix_adders_sky130hd_highutil_8de86181," ""CORE_UTILIZATION"": 40",{},/workspaces/RTLGen/runs/designs/prefix_adders/adder_brentkung_64u_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/prefix_adders/adder_brentkung_64u_wrapper
prefix_adders,adder_brentkung_64u_wrapper,sky130hd,ok,13.7661,58871.743225,0.00345,fd9d10f7c2da,85a3ec1f,prefix_adders_sky130_70e18859," ""CORE_UTILIZATION"": 10",{},/workspaces/RTLGen/runs/designs/prefix_adders/adder_brentkung_64u_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/prefix_adders/adder_brentkung_64u_wrapper
prefix_adders,adder_brentkung_8u_wrapper,asap7,ok,0.29068299999999997,151.856329,0.0636,a04b433482d5,03ccccfe,prefix_adders_asap7_3b70c61f," ""CORE_UTILIZATION"": 10",{},/workspaces/RTLGen/runs/designs/prefix_adders/adder_brentkung_8u_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/prefix_adders/adder_brentkung_8u_wrapper
prefix_adders,adder_brentkung_8u_wrapper,asap7,ok,0.287802,183.385764,0.061,a04b433482d5,67898f3f,prefix_adders_asap7_relaxed_a96d1e8e," ""CORE_UTILIZATION"": 8",{},/workspaces/RTLGen/runs/designs/prefix_adders/adder_brentkung_8u_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/prefix_adders/adder_brentkung_8u_wrapper
prefix_adders,adder_brentkung_8u_wrapper,asap7,ok,0.285425,43.771456,0.057,a04b433482d5,9fd82ac0,prefix_adders_asap7_highutil_75828b8c," ""CORE_UTILIZATION"": 50",{},/workspaces/RTLGen/runs/designs/prefix_adders/adder_brentkung_8u_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/prefix_adders/adder_brentkung_8u_wrapper
prefix_adders,adder_brentkung_8u_wrapper,asap7,ok,0.2885011,38.613796,0.0632,a04b433482d5,cf19db5a,prefix_adders_asap7_highutil_c51f6982," ""CORE_UTILIZATION"": 60",{},/workspaces/RTLGen/runs/designs/prefix_adders/adder_brentkung_8u_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/prefix_adders/adder_brentkung_8u_wrapper
prefix_adders,adder_brentkung_8u_wrapper,nangate45,ok,0.1753,381.616225,0.000102,a04b433482d5,8fb1f207,prefix_adders_nangate45_highutil_87b48795," ""CORE_UTILIZATION"": 50",{},/workspaces/RTLGen/runs/designs/prefix_adders/adder_brentkung_8u_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/prefix_adders/adder_brentkung_8u_wrapper
prefix_adders,adder_brentkung_8u_wrapper,nangate45,ok,0.1782,1698.2641,0.000107,a04b433482d5,ef9c722d,prefix_adders_nangate45_40523b9d," ""CORE_UTILIZATION"": 10",{},/workspaces/RTLGen/runs/designs/prefix_adders/adder_brentkung_8u_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/prefix_adders/adder_brentkung_8u_wrapper
prefix_adders,adder_brentkung_8u_wrapper,sky130hd,ok,1.4183,1584.04,0.000339,a04b433482d5,4e4ce5c1,prefix_adders_sky130hd_highutil_8c56d3b0," ""CORE_UTILIZATION"": 50",{},/workspaces/RTLGen/runs/designs/prefix_adders/adder_brentkung_8u_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/prefix_adders/adder_brentkung_8u_wrapper
prefix_adders,adder_brentkung_8u_wrapper,sky130hd,ok,1.4424,1958.9476,0.000341,a04b433482d5,76eefb74,prefix_adders_sky130hd_highutil_8de86181," ""CORE_UTILIZATION"": 40",{},/workspaces/RTLGen/runs/designs/prefix_adders/adder_brentkung_8u_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/prefix_adders/adder_brentkung_8u_wrapper
prefix_adders,adder_brentkung_8u_wrapper,sky130hd,ok,1.381,7486.575625,0.000368,a04b433482d5,85a3ec1f,prefix_adders_sky130_70e18859," ""CORE_UTILIZATION"": 10",{},/workspaces/RTLGen/runs/designs/prefix_adders/adder_brentkung_8u_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/prefix_adders/adder_brentkung_8u_wrapper
prefix_adders,adder_koggestone_16u_wrapper,asap7,ok,0.2717734,345.774025,0.157,5a480ff446b0,03ccccfe,prefix_adders_asap7_3b70c61f," ""CORE_UTILIZATION"": 10",{},/workspaces/RTLGen/runs/designs/prefix_adders/adder_koggestone_16u_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/prefix_adders/adder_koggestone_16u_wrapper
prefix_adders,adder_koggestone_16u_wrapper,asap7,ok,0.2604288,422.466916,0.133,5a480ff446b0,67898f3f,prefix_adders_asap7_relaxed_a96d1e8e," ""CORE_UTILIZATION"": 8",{},/workspaces/RTLGen/runs/designs/prefix_adders/adder_koggestone_16u_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/prefix_adders/adder_koggestone_16u_wrapper
prefix_adders,adder_koggestone_16u_wrapper,asap7,ok,0.2720508,88.755241,0.131,5a480ff446b0,9fd82ac0,prefix_adders_asap7_highutil_75828b8c," ""CORE_UTILIZATION"": 50",{},/workspaces/RTLGen/runs/designs/prefix_adders/adder_koggestone_16u_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/prefix_adders/adder_koggestone_16u_wrapper
prefix_adders,adder_koggestone_16u_wrapper,asap7,ok,0.2689837,77.000625,0.151,5a480ff446b0,cf19db5a,prefix_adders_asap7_highutil_c51f6982," ""CORE_UTILIZATION"": 60",{},/workspaces/RTLGen/runs/designs/prefix_adders/adder_koggestone_16u_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/prefix_adders/adder_koggestone_16u_wrapper
prefix_adders,adder_koggestone_16u_wrapper,nangate45,ok,0.1836,913.2484,0.000243,5a480ff446b0,8fb1f207,prefix_adders_nangate45_highutil_87b48795," ""CORE_UTILIZATION"": 50",{},/workspaces/RTLGen/runs/designs/prefix_adders/adder_koggestone_16u_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/prefix_adders/adder_koggestone_16u_wrapper
prefix_adders,adder_koggestone_16u_wrapper,nangate45,ok,0.1907,4238.661025,0.000252,5a480ff446b0,ef9c722d,prefix_adders_nangate45_40523b9d," ""CORE_UTILIZATION"": 10",{},/workspaces/RTLGen/runs/designs/prefix_adders/adder_koggestone_16u_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/prefix_adders/adder_koggestone_16u_wrapper
prefix_adders,adder_koggestone_16u_wrapper,sky130hd,ok,1.49,3765.0496,0.000769,5a480ff446b0,4e4ce5c1,prefix_adders_sky130hd_highutil_8c56d3b0," ""CORE_UTILIZATION"": 50",{},/workspaces/RTLGen/runs/designs/prefix_adders/adder_koggestone_16u_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/prefix_adders/adder_koggestone_16u_wrapper
prefix_adders,adder_koggestone_16u_wrapper,sky130hd,ok,1.4031,4673.773225,0.000836,5a480ff446b0,76eefb74,prefix_adders_sky130hd_highutil_8de86181," ""CORE_UTILIZATION"": 40",{},/workspaces/RTLGen/runs/designs/prefix_adders/adder_koggestone_16u_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/prefix_adders/adder_koggestone_16u_wrapper
prefix_adders,adder_koggestone_16u_wrapper,sky130hd,ok,1.4373,18152.1729,0.000911,5a480ff446b0,85a3ec1f,prefix_adders_sky130_70e18859," ""CORE_UTILIZATION"": 10",{},/workspaces/RTLGen/runs/designs/prefix_adders/adder_koggestone_16u_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/prefix_adders/adder_koggestone_16u_wrapper
prefix_adders,adder_koggestone_32u_wrapper,asap7,ok,0.3262502,691.479616,0.308,30e31736f8a0,03ccccfe,prefix_adders_asap7_3b70c61f," ""CORE_UTILIZATION"": 10",{},/workspaces/RTLGen/runs/designs/prefix_adders/adder_koggestone_32u_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/prefix_adders/adder_koggestone_32u_wrapper
prefix_adders,adder_koggestone_32u_wrapper,asap7,ok,0.32425709999999996,850.538896,0.306,30e31736f8a0,67898f3f,prefix_adders_asap7_relaxed_a96d1e8e," ""CORE_UTILIZATION"": 8",{},/workspaces/RTLGen/runs/designs/prefix_adders/adder_koggestone_32u_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/prefix_adders/adder_koggestone_32u_wrapper
prefix_adders,adder_koggestone_32u_wrapper,asap7,ok,0.320669,165.508225,0.271,30e31736f8a0,9fd82ac0,prefix_adders_asap7_highutil_75828b8c," ""CORE_UTILIZATION"": 50",{},/workspaces/RTLGen/runs/designs/prefix_adders/adder_koggestone_32u_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/prefix_adders/adder_koggestone_32u_wrapper
prefix_adders,adder_koggestone_32u_wrapper,asap7,ok,0.3326728,142.062561,0.263,30e31736f8a0,cf19db5a,prefix_adders_asap7_highutil_c51f6982," ""CORE_UTILIZATION"": 60",{},/workspaces/RTLGen/runs/designs/prefix_adders/adder_koggestone_32u_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/prefix_adders/adder_koggestone_32u_wrapper
prefix_adders,adder_koggestone_32u_wrapper,nangate45,ok,0.1985,1909.253025,0.000524,30e31736f8a0,8fb1f207,prefix_adders_nangate45_highutil_87b48795," ""CORE_UTILIZATION"": 50",{},/workspaces/RTLGen/runs/designs/prefix_adders/adder_koggestone_32u_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/prefix_adders/adder_koggestone_32u_wrapper
prefix_adders,adder_koggestone_32u_wrapper,nangate45,ok,0.2152,9069.705225,0.000554,30e31736f8a0,ef9c722d,prefix_adders_nangate45_40523b9d," ""CORE_UTILIZATION"": 10",{},/workspaces/RTLGen/runs/designs/prefix_adders/adder_koggestone_32u_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/prefix_adders/adder_koggestone_32u_wrapper
prefix_adders,adder_koggestone_32u_wrapper,sky130hd,ok,1.4937,7499.56,0.00161,30e31736f8a0,4e4ce5c1,prefix_adders_sky130hd_highutil_8c56d3b0," ""CORE_UTILIZATION"": 50",{},/workspaces/RTLGen/runs/designs/prefix_adders/adder_koggestone_32u_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/prefix_adders/adder_koggestone_32u_wrapper
prefix_adders,adder_koggestone_32u_wrapper,sky130hd,ok,1.5016,9328.662225,0.00177,30e31736f8a0,76eefb74,prefix_adders_sky130hd_highutil_8de86181," ""CORE_UTILIZATION"": 40",{},/workspaces/RTLGen/runs/designs/prefix_adders/adder_koggestone_32u_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/prefix_adders/adder_koggestone_32u_wrapper
prefix_adders,adder_koggestone_32u_wrapper,sky130hd,ok,1.5382,36544.057225,0.00184,30e31736f8a0,85a3ec1f,prefix_adders_sky130_70e18859," ""CORE_UTILIZATION"": 10",{},/workspaces/RTLGen/runs/designs/prefix_adders/adder_koggestone_32u_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/prefix_adders/adder_koggestone_32u_wrapper
prefix_adders,adder_koggestone_4u_wrapper,asap7,ok,0.1601046,94.148209,0.0338,db4e535ac783,03ccccfe,prefix_adders_asap7_3b70c61f," ""CORE_UTILIZATION"": 10",{},/workspaces/RTLGen/runs/designs/prefix_adders/adder_koggestone_4u_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/prefix_adders/adder_koggestone_4u_wrapper
prefix_adders,adder_koggestone_4u_wrapper,asap7,ok,0.1627256,112.614544,0.034,db4e535ac783,67898f3f,prefix_adders_asap7_relaxed_a96d1e8e," ""CORE_UTILIZATION"": 8",{},/workspaces/RTLGen/runs/designs/prefix_adders/adder_koggestone_4u_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/prefix_adders/adder_koggestone_4u_wrapper
prefix_adders,adder_koggestone_4u_wrapper,asap7,ok,0.16151949999999998,29.648025,0.0335,db4e535ac783,9fd82ac0,prefix_adders_asap7_highutil_75828b8c," ""CORE_UTILIZATION"": 50",{},/workspaces/RTLGen/runs/designs/prefix_adders/adder_koggestone_4u_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/prefix_adders/adder_koggestone_4u_wrapper
prefix_adders,adder_koggestone_4u_wrapper,asap7,ok,0.17337909999999998,26.460736,0.0336,db4e535ac783,cf19db5a,prefix_adders_asap7_highutil_c51f6982," ""CORE_UTILIZATION"": 60",{},/workspaces/RTLGen/runs/designs/prefix_adders/adder_koggestone_4u_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/prefix_adders/adder_koggestone_4u_wrapper
prefix_adders,adder_koggestone_4u_wrapper,nangate45,failed,0.1663,980.3161,6.32e-05,db4e535ac783,8fb1f207,prefix_adders_nangate45_highutil_87b48795," ""CORE_UTILIZATION"": 50",{},/workspaces/RTLGen/runs/designs/prefix_adders/adder_koggestone_4u_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/prefix_adders/adder_koggestone_4u_wrapper
prefix_adders,adder_koggestone_4u_wrapper,nangate45,ok,0.1663,980.3161,6.32e-05,db4e535ac783,ef9c722d,prefix_adders_nangate45_40523b9d," ""CORE_UTILIZATION"": 10",{},/workspaces/RTLGen/runs/designs/prefix_adders/adder_koggestone_4u_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/prefix_adders/adder_koggestone_4u_wrapper
prefix_adders,adder_koggestone_4u_wrapper,sky130hd,failed,1.3425,4222.4004,0.000215,db4e535ac783,4e4ce5c1,prefix_adders_sky130hd_highutil_8c56d3b0," ""CORE_UTILIZATION"": 50",{},/workspaces/RTLGen/runs/designs/prefix_adders/adder_koggestone_4u_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/prefix_adders/adder_koggestone_4u_wrapper
prefix_adders,adder_koggestone_4u_wrapper,sky130hd,failed,1.3425,4222.4004,0.000215,db4e535ac783,76eefb74,prefix_adders_sky130hd_highutil_8de86181," ""CORE_UTILIZATION"": 40",{},/workspaces/RTLGen/runs/designs/prefix_adders/adder_koggestone_4u_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/prefix_adders/adder_koggestone_4u_wrapper
prefix_adders,adder_koggestone_4u_wrapper,sky130hd,ok,1.3425,4222.4004,0.000215,db4e535ac783,85a3ec1f,prefix_adders_sky130_70e18859," ""CORE_UTILIZATION"": 10",{},/workspaces/RTLGen/runs/designs/prefix_adders/adder_koggestone_4u_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/prefix_adders/adder_koggestone_4u_wrapper
prefix_adders,adder_koggestone_64u_wrapper,asap7,ok,0.39570370000000005,1340.731456,0.703,7a7b72571aac,03ccccfe,prefix_adders_asap7_3b70c61f," ""CORE_UTILIZATION"": 10",{},/workspaces/RTLGen/runs/designs/prefix_adders/adder_koggestone_64u_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/prefix_adders/adder_koggestone_64u_wrapper
prefix_adders,adder_koggestone_64u_wrapper,asap7,ok,0.40075740000000004,1656.652804,0.683,7a7b72571aac,67898f3f,prefix_adders_asap7_relaxed_a96d1e8e," ""CORE_UTILIZATION"": 8",{},/workspaces/RTLGen/runs/designs/prefix_adders/adder_koggestone_64u_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/prefix_adders/adder_koggestone_64u_wrapper
prefix_adders,adder_koggestone_64u_wrapper,asap7,ok,0.37989870000000003,305.585361,0.629,7a7b72571aac,9fd82ac0,prefix_adders_asap7_highutil_75828b8c," ""CORE_UTILIZATION"": 50",{},/workspaces/RTLGen/runs/designs/prefix_adders/adder_koggestone_64u_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/prefix_adders/adder_koggestone_64u_wrapper
prefix_adders,adder_koggestone_64u_wrapper,asap7,ok,0.3843997,260.241424,0.627,7a7b72571aac,cf19db5a,prefix_adders_asap7_highutil_c51f6982," ""CORE_UTILIZATION"": 60",{},/workspaces/RTLGen/runs/designs/prefix_adders/adder_koggestone_64u_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/prefix_adders/adder_koggestone_64u_wrapper
prefix_adders,adder_koggestone_64u_wrapper,nangate45,ok,0.2264,3666.3025,0.00108,7a7b72571aac,8fb1f207,prefix_adders_nangate45_highutil_87b48795," ""CORE_UTILIZATION"": 50",{},/workspaces/RTLGen/runs/designs/prefix_adders/adder_koggestone_64u_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/prefix_adders/adder_koggestone_64u_wrapper
prefix_adders,adder_koggestone_64u_wrapper,nangate45,ok,0.2507,17669.055625,0.00112,7a7b72571aac,ef9c722d,prefix_adders_nangate45_40523b9d," ""CORE_UTILIZATION"": 10",{},/workspaces/RTLGen/runs/designs/prefix_adders/adder_koggestone_64u_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/prefix_adders/adder_koggestone_64u_wrapper
prefix_adders,adder_koggestone_64u_wrapper,sky130hd,ok,1.6057,16050.3561,0.00374,7a7b72571aac,4e4ce5c1,prefix_adders_sky130hd_highutil_8c56d3b0," ""CORE_UTILIZATION"": 50",{},/workspaces/RTLGen/runs/designs/prefix_adders/adder_koggestone_64u_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/prefix_adders/adder_koggestone_64u_wrapper
prefix_adders,adder_koggestone_64u_wrapper,sky130hd,ok,1.6002,19995.374025,0.00367,7a7b72571aac,76eefb74,prefix_adders_sky130hd_highutil_8de86181," ""CORE_UTILIZATION"": 40",{},/workspaces/RTLGen/runs/designs/prefix_adders/adder_koggestone_64u_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/prefix_adders/adder_koggestone_64u_wrapper
prefix_adders,adder_koggestone_64u_wrapper,sky130hd,ok,1.7551,78857.064225,0.00384,7a7b72571aac,85a3ec1f,prefix_adders_sky130_70e18859," ""CORE_UTILIZATION"": 10",{},/workspaces/RTLGen/runs/designs/prefix_adders/adder_koggestone_64u_wrapper/metrics.csv,/workspaces/RTLGen/runs/designs/prefix_adders/adder_koggestone_64u_wrapper
